[INFO] 12:40:47:878 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:40:48:378 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando SET, para la clave futbol:messi y el valor SeLoMeressi
[INFO] 12:40:48:878 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:40:49:879 ESI/(17656:17656): Para el ESI con el id: 013, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:40:50:379 ESI/(17656:17656): Para el ESI con el id: 013, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:40:50:880 ESI/(17656:17656): Para el ESI con el id: 013, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:40:51:880 ESI/(17656:17656): Para el ESI con el id: 014, se ejecuto el comando GET, para la clave futbol:ansaldi
[INFO] 12:40:52:380 ESI/(17656:17656): Para el ESI con el id: 014, se ejecuto el comando SET, para la clave futbol:ansaldi y el valor TraeVodka
[INFO] 12:40:52:881 ESI/(17656:17656): Para el ESI con el id: 014, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:40:53:381 ESI/(17656:17656): Para el ESI con el id: 014, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:40:53:882 ESI/(17656:17656): Para el ESI con el id: 014, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCo
[INFO] 12:40:54:383 ESI/(17656:17656): Para el ESI con el id: 014, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:40:54:883 ESI/(17656:17656): Para el ESI con el id: 014, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCo
[INFO] 12:40:55:384 ESI/(17656:17656): Para el ESI con el id: 014, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:40:55:884 ESI/(17656:17656): Para el ESI con el id: 014, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCo
[INFO] 12:40:56:384 ESI/(17656:17656): Para el ESI con el id: 014, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:40:56:884 ESI/(17656:17656): Para el ESI con el id: 014, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCo
[INFO] 12:40:57:385 ESI/(17656:17656): Para el ESI con el id: 014, se ejecuto el comando SET, para la clave futbol:messi y el valor PorqueMessi
[INFO] 12:40:57:885 ESI/(17656:17656): Para el ESI con el id: 014, se ejecuto el comando SET, para la clave futbol:messi y el valor SeLoMeressi
[INFO] 12:40:58:385 ESI/(17656:17656): Para el ESI con el id: 014, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:40:58:886 ESI/(17656:17656): Para el ESI con el id: 014, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:40:59:386 ESI/(17656:17656): Para el ESI con el id: 014, se ejecuto el comando STORE, para la clave futbol:ansaldi
